Poster,Title,Year,Genre,Cast,Rating
"https://m.media-amazon.com/images/M/MV5BNTU2M2Q0YzktZGE4MC00YTQ1LWJmZGUtYzdjZTdiODBkY2ZmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Muriel's Wedding,2018.0,"Comedy, Drama","Toni Collette, Rachel Griffiths, Bill Hunter, Sophie Lee",7.2
"https://m.media-amazon.com/images/M/MV5BZWVmY2I3OTQtZTdiNC00ODZkLTg3ZDgtNmE4ZmFhNjQwN2ZjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",The Secret of My Succe$s,2018.0,"Comedy, Romance","Michael J. Fox, Helen Slater, Richard Jordan, Margaret Whitton",6.5
"https://m.media-amazon.com/images/M/MV5BZjBlMjIxN2ItNTMyNi00NDk5LWFhMzEtNzdiODE0Y2M4MWI2XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UY209_CR1,0,140,209_AL_.jpg",Chip 'n Dale: Rescue Rangers,2018.0,"Animation, Action, Adventure","Andy Samberg, John Mulaney, KiKi Layne, Will Arnett",7.0
"https://m.media-amazon.com/images/M/MV5BODBjOTAzZmMtNGJkOC00M2M3LWI1MTctZjZlMzdiODBkMzc0XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY209_CR0,0,140,209_AL_.jpg",The Addams Family,2018.0,"Animation, Comedy, Family","Conrad Vernon, Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Finn Wolfhard",5.8
"https://m.media-amazon.com/images/M/MV5BYTY4MjhhZDktZjI0Ny00NTA3LTlmM2QtOGE0ZjcwMDg2NDUyXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Universal Soldier,2018.0,"Action, Sci-Fi","Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross",6.1
"https://m.media-amazon.com/images/M/MV5BNzUyODk4OTkxNF5BMl5BanBnXkFtZTgwMzY0MDgzNTM@._V1_UY209_CR0,0,140,209_AL_.jpg",Mile 22,2018.0,"Action, Thriller","Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich",6.1
"https://m.media-amazon.com/images/M/MV5BMzU5MmNlMjctMjIwZi00OTlhLWJhZmUtMTE2MjE5OWIxZjE1XkEyXkFqcGdeQXVyMjQ4MDk2NTU@._V1_UY209_CR1,0,140,209_AL_.jpg",The Fanatic,2018.0,"Crime, Drama, Horror","John Travolta, Devon Sawa, Ana Golja, Jacob Grodnik",4.1
"https://m.media-amazon.com/images/M/MV5BZjUwYzdjMjAtN2FjMS00NDNhLWJlNjYtODBkNzllYTFjMjhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",May,2018.0,"Drama, Horror","Angela Bettis, Jeremy Sisto, Anna Faris, James Duval",6.6
"https://m.media-amazon.com/images/M/MV5BNTU0Y2YyZTgtZWQ4ZC00YTNkLTgxMTktYTE3OTQ0Y2FjNTM2XkEyXkFqcGdeQXVyNzYxODE3NTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Gaslight,2018.0,"Crime, Drama, Mystery","Charles Boyer, Ingrid Bergman, Joseph Cotten, May Whitty",7.8
"https://m.media-amazon.com/images/M/MV5BMTRkNWY3YmQtYTBkNy00MmI4LTkzNWEtMTFlZDI4MDg4MjcxXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX140_CR0,0,140,209_AL_.jpg",I Spit on Your Grave 2,2018.0,"Horror, Thriller","Jemma Dallender, Joe Absolom, Yavor Baharov, George Zlatarev",5.7
"https://m.media-amazon.com/images/M/MV5BYzE1YzViNzktZTU5Ny00ZjYzLWE0YjItZWNkNDU1MzFiOWNhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Kissing Booth 3,2018.0,"Comedy, Romance","Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald",4.8
"https://m.media-amazon.com/images/M/MV5BYjg2MzE1MzQtZDY2My00YzU2LThjNmMtODY5YTU5ZDQ2MzAzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",Peggy Sue Got Married,2018.0,"Comedy, Drama, Fantasy","Kathleen Turner, Nicolas Cage, Barry Miller, Catherine Hicks",6.4
"https://m.media-amazon.com/images/M/MV5BMDQ1OTk3OWItZjVhYy00YWFlLWE1N2ItN2U1MDVlZmE5YWZlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",The Borrowers,2018.0,"Adventure, Comedy, Family","John Goodman, Jim Broadbent, Mark Williams, Celia Imrie",5.9
"https://m.media-amazon.com/images/M/MV5BNjk3OTZmYWUtMDYwMy00Y2ZmLWEzMDYtOTg3YjQzNDNkM2E1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR3,0,140,209_AL_.jpg",Asoka,2018.0,"Action, Biography, Drama","Shah Rukh Khan, Kareena Kapoor, Danny Denzongpa, Hrishitaa Bhatt",6.4
"https://m.media-amazon.com/images/M/MV5BMTcxOTQwMTQ3MF5BMl5BanBnXkFtZTcwMDcyOTQwNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Goon,2018.0,"Comedy, Drama, Sport","Seann William Scott, Jay Baruchel, Alison Pill, Eugene Levy",6.8
"https://m.media-amazon.com/images/M/MV5BMTQzMTg0NDA1M15BMl5BanBnXkFtZTgwODUzMTE0MjE@._V1_UY209_CR3,0,140,209_AL_.jpg",Madeo,1934.0,"Crime, Drama, Mystery","Kim Hye-ja, Won Bin, Jin Goo, Yun Je-mun",7.7
"https://m.media-amazon.com/images/M/MV5BNzM4Y2FlNzYtZmY5Yy00NzU4LTk1ODItY2NjYWYzYzUyZGM3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Patch Adams,1934.0,"Biography, Comedy, Drama","Robin Williams, Daniel London, Monica Potter, Philip Seymour Hoffman",6.8
"https://m.media-amazon.com/images/M/MV5BMGY1ZWUzMzktZDIzZS00ZGJkLTg1MGEtNTQyYWY4ODBlNGZhXkEyXkFqcGdeQXVyNDQ0MTYzMDA@._V1_UY209_CR0,0,140,209_AL_.jpg",Johnny English Strikes Again,1934.0,"Action, Adventure, Comedy","Rowan Atkinson, Ben Miller, Olga Kurylenko, Emma Thompson",6.2
"https://m.media-amazon.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY209_CR0,0,140,209_AL_.jpg",Devil,1934.0,"Horror, Mystery, Thriller","Chris Messina, Caroline Dhavernas, Bokeem Woodbine, Logan Marshall-Green",6.3
"https://m.media-amazon.com/images/M/MV5BMmExNTIzZTQtMmUxNC00NTUwLTg1MTgtMzUxYWE5ZjdmZGRmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",The Gods Must Be Crazy,1934.0,"Adventure, Comedy","N!xau, Marius Weyers, Sandra Prinsloo, Louw Verwey",7.3
"https://m.media-amazon.com/images/M/MV5BMDk0MmYyMWMtOWVhNS00ZTM4LWI0NGEtMTMxYWFjYjVhNWVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Cyborg,1934.0,"Action, Sci-Fi, Thriller","Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels",5.0
"https://m.media-amazon.com/images/M/MV5BMTU0NTkxMjUwM15BMl5BanBnXkFtZTcwNDEyMzI0Mw@@._V1_UY209_CR1,0,140,209_AL_.jpg",TiMER,1934.0,"Comedy, Drama, Romance","Emma Caulfield Ford, Scott Holroyd, Kali Rocha, Katie Von Till",6.5
"https://m.media-amazon.com/images/M/MV5BNjZiMDUyYmEtNzAwYy00YjNiLWEyODItNTJmMjZjOWQ3MThlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Dead Man,1934.0,"Adventure, Drama, Fantasy","Johnny Depp, Gary Farmer, Crispin Glover, Lance Henriksen",7.5
"https://m.media-amazon.com/images/M/MV5BMmExNGFjOTUtMmY2MC00ZWZmLWE4MGItNDNiNTk3Mjk4YzQxXkEyXkFqcGdeQXVyMDkwNTkwNg@@._V1_UY209_CR8,0,140,209_AL_.jpg",The Almond and the Seahorse,1934.0,Drama,"Tom Stern, Rebel Wilson, Charlotte Gainsbourg, Trine Dyrholm, Celyn Jones",5.4
"https://m.media-amazon.com/images/M/MV5BYWYzYWFkYmQtYTAyOC00YTg1LWIzNTgtY2E5YzQxZTg2NzlkXkEyXkFqcGdeQXVyMDYyODA2Mw@@._V1_UY209_CR3,0,140,209_AL_.jpg",Hammarskjöld,1934.0,"Biography, Drama, Thriller","Mikael Persbrandt, Francis Chouler, Cian Barry, Hakeem Kae-Kazim",6.7
"https://m.media-amazon.com/images/M/MV5BZGVlZjkyMGItMWJiMC00MzFkLWIyYTMtZTU3Yjg3OTM3M2QwXkEyXkFqcGdeQXVyODQ2ODY5MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",A Nice Girl Like You,1934.0,"Comedy, Romance","Nick Riedell, Lucy Hale, Leonidas Gulaptis, Mindy Cohn, Adhir Kalyan",5.2
"https://m.media-amazon.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Muppets,1934.0,"Adventure, Comedy, Family","Amy Adams, Jason Segel, Chris Cooper, Rashida Jones",7.1
"https://m.media-amazon.com/images/M/MV5BMTUyNDIyMTA4NV5BMl5BanBnXkFtZTgwODM2MDMxNjE@._V1_UY209_CR0,0,140,209_AL_.jpg",The Stanford Prison Experiment,1934.0,"Biography, Drama, History","Ezra Miller, Tye Sheridan, Billy Crudup, Olivia Thirlby",6.8
"https://m.media-amazon.com/images/M/MV5BMTE0Y2I1NDUtN2Q1YS00MTdhLTg0OTItZjJhNWJiNTUwYzM5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Strange World,1934.0,"Animation, Action, Adventure","Qui Nguyen, Jake Gyllenhaal, Jaboukie Young-White, Gabrielle Union, Dennis Quaid",5.7
"https://m.media-amazon.com/images/M/MV5BZDJlYzMyZTctYzBiMi00Y2E5LTk4YzgtNzU5YzE0MDZkY2EwXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_UY209_CR0,0,140,209_AL_.jpg",Gemini Man,1934.0,"Action, Sci-Fi, Thriller","Will Smith, Mary Elizabeth Winstead, Clive Owen, Benedict Wong",5.7
"https://m.media-amazon.com/images/M/MV5BNDk0ZDY4NTItOTY3Zi00MjU1LTkzNDgtZjg1MDA3Nzc4YWRiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY209_CR3,0,140,209_AL_.jpg",Southland Tales,1934.0,"Comedy, Drama, Mystery","Dwayne Johnson, Sarah Michelle Gellar, Seann William Scott, Carlos Amezcua",5.3
"https://m.media-amazon.com/images/M/MV5BYWQyYTZjNTYtNGRiMi00ZTVhLTk0ZWEtZDA0OTVmMDk4OGE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",The River Wild,1934.0,"Adventure, Crime, Thriller","Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello",6.5
"https://m.media-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Welcome to the Dollhouse,1934.0,"Comedy, Drama","Heather Matarazzo, Christina Brucato, Victoria Davis, Christina Vidal",7.4
"https://m.media-amazon.com/images/M/MV5BMjcxOTcwZDAtYjg4Ny00YzUzLWJkNDgtMzhkMDJlOTg1YTFiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Re-Animator,1934.0,"Comedy, Horror, Sci-Fi","Jeffrey Combs, Bruce Abbott, Barbara Crampton, David Gale",7.2
"https://m.media-amazon.com/images/M/MV5BMjA5MzgyNTIzMF5BMl5BanBnXkFtZTgwODg1OTY1MDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Solace,1934.0,"Crime, Drama, Mystery","Anthony Hopkins, Jeffrey Dean Morgan, Abbie Cornish, Colin Farrell",6.4
"https://m.media-amazon.com/images/M/MV5BZGUwODA1NGEtMzY4My00Y2FlLTg4NzMtMTNiNDQ1MGY2NDQyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Flora and Son,1934.0,"Comedy, Music, Romance","Eve Hewson, Joseph Gordon-Levitt, Orén Kinlan, Marcella Plunkett",7.0
"https://m.media-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",A Little Princess,1934.0,"Drama, Family, Fantasy","Liesel Matthews, Eleanor Bron, Liam Cunningham, Rusty Schwimmer",7.6
"https://m.media-amazon.com/images/M/MV5BYWU5MzczODctNGQ5YS00ZTIxLThlMTctMmFlMzIyNzVlMzdlXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",White Nights,1934.0,"Drama, Music","Mikhail Baryshnikov, Gregory Hines, Jerzy Skolimowski, Helen Mirren",6.6
"https://m.media-amazon.com/images/M/MV5BMTQxNDQwNjQzOV5BMl5BanBnXkFtZTcwNTQxNDYyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Ray,1934.0,"Biography, Drama, Music","Jamie Foxx, Regina King, Kerry Washington, Clifton Powell",7.7
"https://m.media-amazon.com/images/M/MV5BMTM1YjMzZGYtMjg0MS00MzM1LWJkMzctMjFhNTA4M2NjOGNlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Journey to the Center of the Earth,1934.0,"Adventure, Family, Fantasy","James Mason, Pat Boone, Arlene Dahl, Diane Baker",7.0
"https://m.media-amazon.com/images/M/MV5BNjY2Mzc0MDA4NV5BMl5BanBnXkFtZTcwOTg5OTcxNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Abraham Lincoln: Vampire Hunter,1934.0,"Action, Fantasy, Horror","Benjamin Walker, Rufus Sewell, Dominic Cooper, Anthony Mackie",5.9
"https://m.media-amazon.com/images/M/MV5BNTVmZWE4NGItZmI3Ny00Nzk3LWIyMzQtOTBlYjc4Y2MzMWNjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY209_CR8,0,140,209_AL_.jpg",Finding Neverland,1934.0,"Biography, Drama, Family","Johnny Depp, Kate Winslet, Julie Christie, Radha Mitchell",7.7
"https://m.media-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg",James and the Giant Peach,1934.0,"Animation, Adventure, Family","Paul Terry, Joanna Lumley, Pete Postlethwaite, Simon Callow",6.7
"https://m.media-amazon.com/images/M/MV5BODQyYWU1NGUtNjEzYS00YmNhLTk1YWEtZDdlZGQzMTI4MTI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Runaway Train,1934.0,"Action, Adventure, Drama","Jon Voight, Eric Roberts, Rebecca De Mornay, Kyle T. Heffner",7.2
"https://m.media-amazon.com/images/M/MV5BZTliZmI0ZTYtM2E3ZS00OWEwLWIwMDUtMjdhYjA5MmU3YWJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg",Dog Soldiers,1934.0,"Action, Horror, Thriller","Sean Pertwee, Kevin McKidd, Emma Cleasby, Liam Cunningham",6.8
"https://m.media-amazon.com/images/M/MV5BYjhlYzNkOGEtZjNkZC00OTQ4LWJiMzEtMTM3YzBiM2FkMDUxXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Fantasia,1934.0,"Animation, Family, Fantasy","Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen, Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra, Corey Burton",7.7
"https://m.media-amazon.com/images/M/MV5BOWQzNzY0MGMtZWY1NC00ZDNkLWEyODAtZmRjNDkwNzgyODY3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",The Eagle Has Landed,1934.0,"Adventure, Drama, Thriller","Michael Caine, Donald Sutherland, Robert Duvall, Jenny Agutter",6.9
"https://m.media-amazon.com/images/M/MV5BOWEzNDAxYmEtYWU0Zi00ZjZjLTkxY2QtMGY1MjY5ZjVhNDdjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Candyman,1934.0,"Horror, Thriller","Yahya Abdul-Mateen II, Teyonah Parris, Nathan Stewart-Jarrett, Colman Domingo",5.9
"https://m.media-amazon.com/images/M/MV5BMDg5MmEwZjItODllOS00Yjc4LTk3NzItZWY4ODFlODQzZjJlXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",It Happened One Night,1934.0,"Comedy, Romance","Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns",8.1
"https://m.media-amazon.com/images/M/MV5BOGE1YTI2NjItNDAyYy00YzI3LTlmNDUtYWU0ZmFlNWE3N2ViL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",The Negotiator,1934.0,"Action, Crime, Drama","Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin",7.3
"https://m.media-amazon.com/images/M/MV5BMTM2MDc3MTI0Nl5BMl5BanBnXkFtZTcwMzQ4ODU0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Georgia Rule,1934.0,"Comedy, Drama","Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney",5.9
"https://m.media-amazon.com/images/M/MV5BMGUzNTExM2YtMzU3MC00MjY0LTkzODEtNzM4OWYwYzY3ZDg2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",The Cutting Edge,1934.0,"Comedy, Drama, Romance","D.B. Sweeney, Moira Kelly, Roy Dotrice, Terry O'Quinn",6.9
"https://m.media-amazon.com/images/M/MV5BY2Y3YjBlYWUtYmUzMC00Y2FkLWJmZmYtZjk1NGU1MDM4NzU3XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY209_CR115,0,140,209_AL_.jpg",My Old Ass,1934.0,Comedy,"Maisy Stella, Aubrey Plaza, Percy Hynes White, Maddie Ziegler",6.0
"https://m.media-amazon.com/images/M/MV5BMTczNWE4ODgtZTE5MC00NWMyLTkwY2EtNzhjODM3OTFhYTNmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Class,1934.0,"Comedy, Drama, Romance","Jacqueline Bisset, Rob Lowe, Andrew McCarthy, Cliff Robertson",6.0
"https://m.media-amazon.com/images/M/MV5BYWY1N2I5MGUtZTBmNS00MWZmLWEyNzAtZjliNzk0ZDVkYzI1XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX140_CR0,0,140,209_AL_.jpg",The Boss Baby: Family Business,1934.0,"Animation, Adventure, Comedy","Alec Baldwin, James Marsden, Amy Sedaris, Ariana Greenblatt",5.9
"https://m.media-amazon.com/images/M/MV5BYjY5OTRhYTAtZmM5Ni00NjU5LWI3OWEtYzBlMWJkOTMyNTFiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Sayonara,1934.0,"Drama, Romance","Marlon Brando, Ricardo Montalban, Patricia Owens, James Garner",7.0
"https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Bio-Dome,1934.0,Comedy,"Pauly Shore, Stephen Baldwin, William Atherton, Denise Dowse",4.4
"https://m.media-amazon.com/images/M/MV5BNzlkNGE0MmMtMzU4YS00ZDU1LWFhMTktZDRjMGU5MjI1MzRlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Solaris,1934.0,"Drama, Mystery, Romance","George Clooney, Natascha McElhone, Ulrich Tukur, Viola Davis",6.2
"https://m.media-amazon.com/images/M/MV5BMjE0ODU1NDE0Ml5BMl5BanBnXkFtZTgwNzc4Njc3NjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Secret in Their Eyes,1934.0,"Crime, Drama, Mystery","Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris",6.3
"https://m.media-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Blue Jasmine,1934.0,"Comedy, Drama, Romance","Cate Blanchett, Alec Baldwin, Peter Sarsgaard, Sally Hawkins",7.3
"https://m.media-amazon.com/images/M/MV5BZDI3MDRjMzMtMDA1ZS00NDdmLWEwZWUtYzJmMzQyYmIxN2E4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",THX 1138,1934.0,"Drama, Sci-Fi, Thriller","Robert Duvall, Donald Pleasence, Don Pedro Colley, Maggie McOmie",6.6
"https://m.media-amazon.com/images/M/MV5BMGI3ZDRjZTQtMTMyYy00NGI4LWI2MjktNzMyMjg0NjQ2NTY0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",I Feel Pretty,1934.0,"Comedy, Romance","Marc Silverstein, Amy Schumer, Michelle Williams, Emily Ratajkowski, Tom Hopper",5.6
"https://m.media-amazon.com/images/M/MV5BMjI4Mjk0NzQwOF5BMl5BanBnXkFtZTgwNjg3MjI2MjI@._V1_UY209_CR0,0,140,209_AL_.jpg",Ferdinand,1934.0,"Animation, Adventure, Comedy","John Cena, Kate McKinnon, Bobby Cannavale, Jack Gore",6.7
"https://m.media-amazon.com/images/M/MV5BNTg5ODJkNGItZjIwNi00YmQxLThkMGMtMWU0Y2NlZmE5NTI5XkEyXkFqcGdeQXVyNjk1MDAwNzU@._V1_UY209_CR0,0,140,209_AL_.jpg",Ouija: Origin of Evil,1934.0,"Drama, Horror, Mystery","Elizabeth Reaser, Lulu Wilson, Annalise Basso, Henry Thomas",6.2
"https://m.media-amazon.com/images/M/MV5BMDg5NTYzNzMtNzhmOS00NzEyLWJlMWMtMzUzNjdhYjY2NDI3XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY209_CR2,0,140,209_AL_.jpg",Zardoz,1934.0,"Adventure, Fantasy, Sci-Fi","Sean Connery, Charlotte Rampling, Sara Kestelman, John Alderton",5.8
"https://m.media-amazon.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Diary of a Wimpy Kid: Rodrick Rules,2023.0,"Comedy, Family","Zachary Gordon, Devon Bostick, Robert Capron, Rachael Harris",6.6
"https://m.media-amazon.com/images/M/MV5BODA4NTk3MTQwN15BMl5BanBnXkFtZTcwNjUwMTMxNA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Unknown,2023.0,"Action, Mystery, Thriller","Liam Neeson, Diane Kruger, January Jones, Aidan Quinn",6.8
"https://m.media-amazon.com/images/M/MV5BMzlkNWIwYjEtY2IzZS00MWM5LTk1NzAtMTIyMzUyNjk3OWNiXkEyXkFqcGdeQXVyMTMzODk3NDU0._V1_UY209_CR1,0,140,209_AL_.jpg",Hanyo,2023.0,"Drama, Thriller","Jeon Do-yeon, Lee Jung-jae, Youn Yuh-jung, Woo Seo",6.4
"https://m.media-amazon.com/images/M/MV5BMTkyOTkwNDc1N15BMl5BanBnXkFtZTgwNzkyMzk3NjM@._V1_UY209_CR0,0,140,209_AL_.jpg",The Lego Movie 2: The Second Part,2023.0,"Animation, Action, Adventure","Chris Pratt, Elizabeth Banks, Will Arnett, Tiffany Haddish",6.5
"https://m.media-amazon.com/images/M/MV5BOGUzYzNiZTItYmZlNi00ODI1LThjNTMtNjI1MTNlZDQ0OGY2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX140_CR0,0,140,209_AL_.jpg",Powder,2023.0,"Drama, Fantasy, Mystery","Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum",6.6
"https://m.media-amazon.com/images/M/MV5BNzJhYWNiYTktYjU3OS00YjI4LTlkOGEtMjc5YWQ0NzI4MzQ4XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg",The Producers,2023.0,"Comedy, Crime, Musical","Nathan Lane, Matthew Broderick, Uma Thurman, Will Ferrell",6.3
"https://m.media-amazon.com/images/M/MV5BMTIwMTczMjc3M15BMl5BanBnXkFtZTcwODcxMzcyMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Seed of Chucky,2023.0,"Comedy, Horror, Thriller","Jennifer Tilly, Brad Dourif, John Waters, Billy Boyd",4.9
"https://m.media-amazon.com/images/M/MV5BMTYyODE5MTUwNV5BMl5BanBnXkFtZTgwMjk2MjM4NzE@._V1_UX140_CR0,0,140,209_AL_.jpg",Blue Mountain State: The Rise of Thadland,2023.0,"Comedy, Sport","Alan Ritchson, Darin Brooks, James Cade, Rob Ramsay",5.7
"https://m.media-amazon.com/images/M/MV5BMmI3YWQ3MjAtMmY2OS00ODdiLThjM2QtNTJiOGUyODJjOTVmXkEyXkFqcGdeQXVyNzMxMzQyNDE@._V1_UY209_CR3,0,140,209_AL_.jpg",Nattevagten - Dæmoner går i arv,2023.0,"Horror, Mystery, Thriller","Fanny Leander Bornedal, Nikolaj Coster-Waldau, Alex Høgh Andersen, Sara Viktoria Bjerregaard",6.1
"https://m.media-amazon.com/images/M/MV5BMTQ2MjAyMDY0NF5BMl5BanBnXkFtZTcwODMwOTY1OQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Blitz,2023.0,"Action, Crime, Thriller","Jason Statham, Paddy Considine, Aidan Gillen, Zawe Ashton",6.1
"https://m.media-amazon.com/images/M/MV5BZjg0YmY2N2ItNjA1Ni00YWVlLTlmYWQtN2JjMDQwMmQxY2U0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR1,0,140,209_AL_.jpg",Las edades de Lulú,2023.0,Drama,"Francesca Neri, Óscar Ladoire, María Barranco, Fernando Guillén Cuervo",5.5
